pincode,latitude,longitude
824208,19.87617,75.343313
824208,19.87617,75.343313
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.624154,84.9438365
824209,24.7938333,85.0080833
824210,24.43824,84.591645
824210,24.43824,84.591645
824210,24.43824,84.591645
824210,24.43824,84.591645
824210,24.43824,84.591645
824210,24.43824,84.591645
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,19.87617,75.343313
824211,24.55821,84.791432
824211,24.55821,84.591645
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,19.87617,75.343313
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.55821,84.791432
824211,24.5595,84.7994
824211,24.55821,84.591645
824211,24.43824,84.591645
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.53514,84.705104
824217,24.45375,84.705104
824217,24.45676,84.705104
824217,25.8139,85.685
824219,19.87617,75.343313
824219,24.62589,84.657541
824219,19.87617,75.343313
824219,24.62589,84.657541
824219,24.62589,84.657541
824219,24.62589,84.657541
824219,24.62589,84.657541
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.45676,85.138856
824220,24.78,84.981
824220,24.45676,85.138856
824220,24.5136664,84.8415431
824221,24.45376,84.584336
824221,19.87617,75.343313
824221,19.87617,75.343313
824221,19.87617,75.343313
824221,19.87617,75.343313
824221,24.45375,84.584343
824221,24.45376,84.584336
824231,24.6867467,84.9438365
824231,24.6867467,84.943836
824231,24.6867467,84.9438365
824231,24.624154,84.9438365
824231,24.6867467,84.9438365
824231,24.6867467,84.9438365
824231,24.6961343,84.9438365
824231,24.6961343,84.6689
824231,24.6867467,84.6689
824231,24.6867467,84.9438365
824231,24.6867467,84.673055
824231,24.6954167,84.9914444
824232,24.624154,85.211787
824232,24.6867467,84.6689
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,85.211787
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,85.211787
824232,24.624154,85.211787
824232,24.624154,85.211787
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.6867467,84.9438365
824232,24.624154,84.9438365
824232,24.624154,85.211787
824232,24.624154,84.9438365
824232,24.624154,85.211787
824232,24.624154,84.9438365
824232,24.6961343,84.6689
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.7938333,85.0080833
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,24.9674547,85.0921648
824233,24.9674547,85.0921648
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,24.9674547,85.0936944
824234,24.6867467,84.9438365
824234,24.6867467,84.9438365
824234,24.6853889,84.9643889
824235,24.7576328,84.69
824235,24.624154,84.9438365
824235,24.6867467,84.9438365
824235,24.624154,84.9438365
824235,24.624154,84.9438365
824235,24.624154,84.9438365
824235,24.6867467,84.6689
824235,24.624154,84.9438365
824235,24.74,84.673055
824235,24.6867467,84.6689
824235,24.624154,84.9438365
824235,24.6867467,84.9438365
824235,24.624154,84.9438365
824235,24.624154,84.9438365
824235,24.624154,84.9438365
824235,24.6867467,84.9438365
824235,24.6867467,84.6689
824235,24.624154,84.9438365
824235,24.7489724,84.9633824
824236,24.624154,84.9438365
824236,24.7489724,84.6689
824236,24.624154,84.9438365
824236,24.624154,84.9438365
824236,24.624154,84.9432836
824236,24.624154,84.9438365
824236,24.624154,84.943836
824236,24.6867467,84.6689
824236,24.6867467,84.9438365
824236,24.6867467,84.6689
824236,24.624154,84.9438365
824236,24.624154,84.9438365
824236,24.624154,84.9438365
824236,24.624154,84.943836
824236,24.624154,84.9438365
824236,24.624154,84.9438365
824236,24.6867457,84.6689
824236,24.624154,84.9438365
824236,24.624154,84.9438365
824236,24.9435,84.8389167
824237,24.6867467,84.9438365
824237,24.6867467,84.943836
824237,24.6867467,84.9438365
824237,24.6961343,84.6689
824237,24.6867467,84.9438365
824237,24.6867467,84.9438365
824237,24.6867467,84.6689
824237,24.6867467,84.9413836
824237,24.6867467,84.9438365
824237,24.6867467,84.9438365
824237,24.7938333,85.0080833
824301,19.87617,75.343313
824301,19.87617,75.343313
824301,24.6059,84.1277
824301,19.87617,75.343313
824301,19.87617,75.343313
824301,19.87617,75.343313
824301,25.03,86.16
824301,19.87617,75.343313
824301,19.87617,75.343313
824301,19.87617,75.343313
824301,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824302,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824303,19.87617,75.343313
824304,25.5689,84.09579
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.5662,85.127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.296263,83.855255
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,23.62767,85.5105
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,24.35662,85.2127
825101,26.57335,85.655047
825102,2343,8559
825102,247,8411
825102,23.7837,85.9441
825103,24.058439,84.9371
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.21382,85.36166
825103,24.3139082,85.23666
825103,24.058032,84.9272929
825103,24.17805,84.9864
825103,24.17805,84.9864
825103,24.17805,84.9864
825103,24.0614,84.9372
825103,24.0614,84.9372
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.3139102,85.236658
825103,24.3139072,85.236661
825103,24.3139102,85.236658
825103,24.0614,84.9372
825103,24.0614,85.1439
825103,24.3139062,85.236662
825103,24.17805,84.9864
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.0614,85.1439
825103,24.204235,84.870937
825106,2358,8556
825106,238,8414
825106,242,8611
825106,2355,861
825106,242,8557
825106,2356,8649
825106,241,8559
825106,2357,863
825106,24.1684,86.3218
825106,23.9974444,86.0032222
825108,243,864
825108,253,864
825108,2423,8617
825108,258,8610
825108,2350,8556
825108,2358,8614
825108,241,866
825108,248,8610
825108,246,8613
825108,244,8613
825108,254,8613
825108,24.1684,86.3218
825108,24.179741,86.302231
825109,24.3764,85.6577
825109,23.72,85.31305
825109,41.76667,19.61611
825109,41.76667,19.61611
825109,24.2624,85.6102
825109,23.72,85.31305
825109,23.72,85.31305
825109,26.5902,86.136
825109,23.72,85.31305
825109,23.72,85.31305
825109,23.72,85.31305
825109,24.467238,85.600875
825132,24.468083,85.591622
825132,24.81754,85.66145
825132,24.468083,85.591622
825132,32.365289,75.597287
825132,24.4712614,85.6952376
825132,24.81754,85.66145
825132,24.468081,85.591624
825132,26.369585,84.335799
825132,24.8176,85.6615
825167,2355,866
825167,2359,862
825167,242,868
825167,2359,862
825167,2359,862
825167,249,8546
825167,2359,862
825167,23.9982222,82.4022222
825301,23.9926667,85.366
825301,23.99385,85.3927
825301,23.993688,85.351476
825301,23.9985833,85.3651111
825301,23.993015,85.356326
825302,23.99385,85.3927
825302,23.99385,85.3927
825302,23.9795559,85.3329993
825302,23.61455,85.51783
825302,23.99385,85.3927
825302,23.99385,85.3927
825302,23.61455,85.51783
825302,23.6146,85.5178
825302,23.6146,85.5178
825302,23.9588652,85.3723731
825302,23.99385,85.3927
825302,23.99385,85.3927
825302,23.7167,85.5
825302,26.369585,73.504
825302,23.98496,85.374398
825303,23.99385,85.3927
825303,23.99385,85.3927
825303,23.98973,85.37964
825303,23.99385,85.3927
825303,23.99385,85.3927
825303,23.99385,85.3927
825303,23.990976,85.382726
825311,23.8492711,85.2179279
825311,23.8176,85.24735
825311,23.8543508,85.216593
825311,23.8543478,85.216596
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8543508,85.216593
825311,23.8543538,85.21659
825311,23.8535,85.2165
825311,23.8543518,85.216592
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8535,85.2165
825311,23.8543498,85.216594
825311,23.8176,85.24735
825311,23.8539385,85.2156116
825311,23.8543478,85.216596
825311,23.8535,85.2165
825311,23.854343,85.216601
825312,23.9932,85.78928
825312,23.9932,85.78928
825312,23.9932,85.78928
825312,24.02434,85.74038
825312,24.02434,85.74038
825312,24.02434,85.74038
825312,24.02434,85.74038
825312,23.9932,85.78928
825312,23.9932,85.78928
825312,23.9891584,85.7679401
825312,23.9926667,85.366
825313,24.73209,85.77562
825313,24.73209,85.77562
825313,23.996621,85.369107
825313,23.996621,85.369107
825313,24.17625,85.88785
825313,24.17625,85.88785
825313,24.017303,85.75435
825313,24.17625,85.88785
825313,24.73209,85.77562
825313,24.73209,85.77562
825313,24.73209,85.77562
825313,24.17625,85.88785
825313,24.011944,85.558066
825314,24.02845,85.38925
825314,23.7911389,85.5748056
825315,24.48868,85.49297
825315,24.18868,85.20597
825315,24.18868,85.20597
825315,23.929,85.7613
825316,23.855009,85.4433243
825316,23.72603,85.5207
825316,23.72722,85.50957
825317,23.9938,85.4757
825317,24.05121,84.89448
825317,24.026542,85.46592
825318,24.2775,85.9691
825318,24.2775,85.9691
825318,24.2775,85.9691
825318,24.3212,85.50267
825318,24.2775,85.9691
825318,24.3219075,85.8130017
825318,24.3262392,85.8345389
825318,24.3262402,85.8345379
825318,24.3262432,85.8345349
825318,24.3074076,85.7435906
825318,24.326232,85.834546
825319,24.1090496,85.203641
825319,24.1090446,85.203646
825319,24.1301,85.19158
825319,23.9852,85.36395
825319,24.1301,85.19158
825319,24.90446,85.3646
825319,24.1301,85.19158
825319,23.85353,84.8713
825319,23.9852,85.36395
825319,24.012587,85.340663
825319,24.1339177,85.3859459
825319,23.9852,85.36395
825319,34.061154,18.4771047
825320,259,8547
825320,2411,8557
825320,2411,8550
825320,258,8545
825320,2410,8545
825320,249,8547
825320,248,8558
825320,258,8558
825320,248,8545
825320,248,8545
825320,24.174028,85.889331
825321,23.8529491,85.0311331
825321,23.8529491,85.0311331
825321,23.72603,85.14302
825321,23.72603,85.14302
825321,23.8611409,85.0232936
825321,23.72603,85.14302
825321,23.9254499,85.2001648
825321,23.8529491,85.0311331
825321,23.8129072,85.0309748
825321,23.8581,85.024
825321,23.8581,85.024
825321,23.72603,85.14302
825321,23.8529451,85.0311371
825321,23.8581,85.024
825321,23.8581,85.024
825321,24.220755,84.876812
825322,246,8544
825322,2404,8549
825322,248,8543
825322,246,8544
825322,244,8552
825322,245,8548
825322,2415,8552
825322,2359,865
825322,2404,8549
825322,246,8551
825322,2404,8549
825322,24.0838,85.8653
825322,242,8555
825322,241,8553
825322,249,8533
825322,24.1797,86.3022
825322,24.316,86.2996
825322,2404,8549
825322,2404,8549
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,30.5384,77.87673
825323,30.5384,77.87673
825323,23.8535777,85.2163678
825323,30.5384,77.87673
825323,30.5384,77.87673
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.0316,85.3546
825323,24.2339,85.6511
825323,23.996,85.371017
825324,2421,8554
825324,2412,864
825324,2433,8559
825324,2421,8543
825324,24.2469,85.9177
825324,2526,869
825324,2411,861
825324,2426,869
825324,2626,869
825324,2413,8558
825324,2416,8555
825324,2418,8556
825324,2412,861
825324,24.1044239,85.734954
825325,23.9077707,85.5135808
825325,23.827,85.5917
825325,23.9077757,85.5135758
825325,23.785328,85.590793
825326,23.8486516,85.46592
825329,23.9295284,86.1548269
825330,23.72315,85.46535
825330,23.525489,85.514874
825330,23.525487,85.717659
825330,23.74419,85.4757
825336,23.87105,85.40305
825336,24.17625,85.88785
825336,23.853605,85.440856
825401,24.18526,84.8238
825401,24.18526,84.8238
825401,24.18526,84.8238
825401,24.204241,84.870931
825401,24.4366767,84.8136011
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.18526,84.8238
825401,24.18526,84.8238
825401,24.204246,84.870926
825401,24.20424,84.870932
825401,24.20424,84.870932
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.204241,84.870931
825401,24.18526,84.8238
825401,24.18526,84.8238
825401,24.204246,84.870926
825401,24.18526,84.8238
825401,24.20424,84.870932
825401,24.204241,84.870931
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.204242,84.87093
825401,24.4366757,84.8136021
825401,24.204239,84.870933
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.2062,84.8713
825401,24.220755,84.876812
825402,24.12135,85.13631
825402,24.1239,85.4216
825402,24.0886161,85.4241617
825402,24.1339197,85.3859439
825402,24.05121,84.89448
825402,24.05121,84.89448
825402,24.05121,84.89448
825402,24.0833,85.4167
825402,24.05121,84.89448
825402,24.12135,85.13631
825402,24.0886181,85.4241597
825402,24.12135,85.13631
825402,24.05121,84.89448
825402,20.088611,85.424167
825403,24.4366727,84.8136051
825403,24.33449,84.97255
825403,24.4735,86.673
825403,24.4735,86.673
825403,24.4735,86.673
825403,24.4735,86.673
825403,24.33449,84.97255
825403,24.4366727,84.8136051
825403,24.4366727,84.8136051
825403,24.4366757,84.8136021
825403,24.4366747,84.8136031
825403,24.33449,84.97255
825403,24.4366717,84.8136061
825403,24.4735,86.673
825403,41.784218,45.468772
825404,24.29593,84.637632
825404,23.6638,85.1439
825404,23.6638,85.1439
825404,23.6638,85.1439
825404,23.6638,85.1439
825404,24.295931,84.637629
825404,23.6638,85.1439
825404,23.6638,85.1439
825404,24.295928,84.637632
825404,24.19729,84.66963
825404,24.19729,84.66963
825404,24.29593,84.637632
825404,24.3052,85.4179
825404,23.6638,85.1439
825404,24.295925,84.637635
825404,24.204242,84.87093
825404,25.720005,81.519995
825404,23.6638,85.1439
825404,24.220755,84.876812
825405,24.2351102,85.5175057
825405,24.25311,85.51857
825405,24.3056262,85.4176652
825405,24.3056302,85.4176612
825405,24.26015,85.491
825405,24.26015,85.491
825405,24.3056282,85.4176632
825405,24.26015,85.491
825405,24.3056282,85.4176632
825405,24.3056262,85.4176652
825405,24.3056222,85.4176692
825405,24.3212,85.50267
825405,24.26015,85.491
825405,24.26015,85.491
825405,23.9926667,85.366
825406,24.38674,85.251949
825406,24.386743,85.251946
825406,24.3885,85.2541
825406,24.3885,85.2541
825406,24.2062,85.1439
825406,24.386743,85.251946
825406,24.3885,85.2541
825406,24.386737,85.251952
825406,24.386742,85.251947
825406,24.4372,85.28885
825406,24.2062,85.1439
825406,24.4372,85.28885
825406,24.3618088,85.2227246
825406,24.38674,85.251949
825406,24.4372,85.28885
825406,24.386733,85.251956
825407,24.468082,85.591623
825407,24.47206,85.68889
825407,24.5576,85.6923
825407,24.468085,85.59162
825407,24.468084,85.591621
825407,24.5576,85.6923
825407,24.471858,85.687145
825408,24.2974836,85.1621876
825408,24.2789938,85.1868087
825408,24.2974816,85.1621896
825408,24.2974856,85.1621856
825408,24.2974836,85.1621876
825408,24.2974856,85.1621856
825408,24.2974816,85.1621896
825408,24.2062,85.3334
825408,24.27718,85.23839
825408,24.2974886,85.1621826
825408,24.2974836,85.1621876
825408,24.27718,85.23839
825408,24.2974826,85.1621886
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.27718,85.23839
825408,24.2974856,85.1621856
825408,24.27718,85.23839
825408,24.2974866,85.1621846
825408,23.3881,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2974826,85.1621886
825408,24.2974856,85.1621856
825408,24.27718,85.23839
825408,24.27718,85.23839
825408,23.3881,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,27.2946944,85.1631667
825409,24.390944,85.472336
825409,24.2760033,85.3781636
825409,24.4502,85.42676
825409,24.4502,85.42676
825409,24.4502,85.42676
825409,24.4502,85.42676
825409,24.468083,85.591622
825409,24.468088,85.591617
825409,24.468081,85.591624
825409,24.4502,85.4268
825409,24.4335278,85.5243611
825410,24.468083,85.591622
825410,24.4352051,85.5279027
825410,24.4352051,85.3219
825410,24.468086,85.591619
825410,24.4723197,85.609601
825410,24.4743889,85.5951667
825411,23.6901,85.5182
825411,23.6901,85.51824
825411,24.2002818,85.3555516
825411,24.20155,85.35115
825411,24.468019,85.59343
825411,24.468019,85.59343
825411,24.818,85.4555516
825411,24.2002878,85.3555456
825411,24.20155,85.35115
825411,24.2002868,85.3555466
825411,24.2002878,85.3555456
825411,24.200278,85.355556
825412,2423,860
825412,2427,860
825412,2427,862
825412,2420,8556
825412,2424,8558
825412,2422,8559
825412,2420,8555
825412,2416,8546
825412,2422,8555
825412,2425,8556
825412,2424,8560
825412,2431,8553
825412,2420,852
825412,2424,864
825412,2424,8558
825412,24.1684,86.3218
825412,2424,8558
825412,2423,8515
825412,2424,8559
825412,2426,861
825412,24.4081667,85.9778611
825413,24.3052,85.4179
825413,24.37273,85.8165
825413,24.324304,85.521553
825414,24.4336,84.8145
825414,24.4336,84.8145
825414,24.4336,84.8145
825414,24.204244,84.870928
825414,24.434143,84.813774
825415,23.8466,85.0239
825418,24.468081,85.591624
825418,24.468083,85.591622
825418,24.416,85.6323
825418,24.468081,85.591624
825418,24.468084,85.591621
825418,24.4643876,85.8984956
825418,24.47206,85.68889
825418,24.468084,85.591621
825418,24.468086,85.591619
825418,24.416,85.6323
825418,24.468085,85.59162
825418,24.473557,85.693488
825421,24.2747,85.7935
826001,23.7966944,86.4339167
826001,23.8106944,86.4322222
826001,23.7883056,85.4250556
826001,23.7861944,86.4360833
826001,23.8066667,86.4430278
826001,23.7957,86.412964
826001,23.8016389,86.4429167
826001,23.796733,86.412964
826003,23.80675,86.4481944
826004,23.7890654,86.4275782
826004,23.7956621,86.4303769
826004,23.7956531,86.4303859
826004,23.78105,86.4794
826004,23.7956625,86.4303775
826004,23.8101944,86.4415278
826005,23.8074722,86.4669167
826006,23.795653,86.4303859
826006,23.878764,86.326267
826006,23.7842,86.29325
826006,23.8909178,86.401011
826006,23.7956531,86.430385
826006,23.871259,86.337278
826007,23.8006,86.4434
826007,23.76,86.42512
826008,23.7956631,86.4303759
826009,23.830625,86.555561
826010,NA,NA
826011,23.7968,86.4341
827001,23.6575556,86.1393333
827001,23.669825,86.4229
827001,23.633479,86.150125
827003,23.6577778,86.1394722
827004,23.6736944,86.1475833
827006,23.6777222,86.1750278
827009,23.6318,86.14375
827009,23.6907778,86.1509444
827010,23.6444,86.1162
827010,23.6908,86.113145
827010,22.834024,86.219576
827010,23.581824,86.147194
827010,23.669296,86.151112
827010,27.264074,87.24193
827010,23.6444,86.1162
827010,23.764842,85.936785
827010,23.6387852,86.10773
827010,23.6444,86.1162
827010,23.690801,86.113144
827010,23.6584167,86.0836944
827012,23.6396389,86.14425
827013,23.690798,86.113147
827013,23.690798,86.113147
827013,23.5752,86.18855
827013,23.690798,86.113147
827013,23.4544,86.2113
827013,23.6194,86.4129
827013,23.638838,86.170089
827013,21.252625,81.518497
827013,22.848154,86.05041
827013,23.852531,86.045312
827013,23.636907,86.174697
827013,23.5752,86.18855
827013,23.5752,86.18855
827013,23.6772,86.3125
827013,23.5752,86.18855
827013,23.690804,86.113141
827013,23.5752,86.18855
827013,23.79183,85.95861
827013,23.690797,86.113148
827013,23.690801,86.113144
827013,23.5293,86.2287
827013,23.6541,86.2537
827013,22.473358,86.716486
827013,21.252652,81.518407
827013,24.124119,88.170605
827013,23.5752,86.18855
827013,23.6908,86.11314
827013,23.5752,86.18855
827013,23.690802,86.11314
827013,23.5752,86.18855
827013,23.5752,86.18855
827013,23.5316,86.2116
827013,23.5619,86.2419
827013,24.416246,86.040213
827013,23.6575556,86.1393333
827013,23.633411,86.150216
827014,23.666778,86.066719
827015,23.66,86.086
827016,23.6575,86.1392
827302,23.690797,86.113148
827302,23.6098,86.17475
827302,23.604995,86.944122
827302,23.6098,86.17475
827302,23.6098,86.17475
827302,23.6098,86.17475
827302,23.690798,86.11314
827302,23.6098,86.17475
827302,23.690796,86.113149
827302,23.69079,86.11314
827302,23.690796,86.113149
827302,23.600028,85.933385
828101,23.795653,86.430385
828101,23.71495,86.4932
828101,23.7843333,86.3578611
828103,23.7696112,86.317467
828104,23.795662,86.430376
828104,23.804019,86.394511
828105,23.818594,86.384142
828106,23.795662,86.430376
828106,23.7796111,86.4130833
828107,23.650008,86.488264
828108,23.692886,86.416603
828109,23.75,86.22
828109,23.72,86.4
828109,23.824258,86.538805
828109,23.92,86.48
828109,22.640583,86.070896
828109,23.85345,86.5621
828109,23.7956531,86.4303859
828109,23.85345,86.5621
828109,23.85345,86.5621
828109,23.79565,86.4303859
828109,23.85345,86.5621
828109,23.7956531,86.4303859
828109,23.7956621,86.4303769
828109,23.7956631,86.430375
828109,23.75051,86.36477
828109,23.7956531,86.4303859
828109,23.7956591,86.4303799
828109,23.85345,86.5621
828109,23.85345,86.5621
828109,23.85345,86.5621
828109,23.7956531,86.4303859
828109,23.7956611,86.4303779
828109,23.7966944,86.4339167
828110,23.800729,86.430876
828110,23.7112222,86.4136111
828111,23.795658,86.43038
828111,23.88175,86.7064
828111,23.760879,86.410431
828111,23.7956591,86.4303799
828111,23.795663,86.4303759
828111,23.745089,86.413931
828111,23.7371111,86.4101667
828111,23.746128,86.409992
828111,23.747056,86.408656
828112,23.690799,86.113146
828112,23.699714,86.401839
828113,23.78397,86.29521
828113,23.7842,86.29325
828113,23.795653,86.4303859
828113,23.84,86.31
828113,23.7842,86.29325
828113,23.795662,86.4303769
828113,23.7980833,86.3009722
828114,23.8314,86.2898
828114,23.795659,86.430379
828114,23.765738,86.495535
828114,23.813697,86.292708
828115,23.7625489,86.418117
828115,23.70235,86.43115
828115,23.702097,86.433358
828116,23.795653,86.430385
828116,23.6507,86.21955
828116,23.795653,86.430385
828116,23.6507,86.21955
828116,23.7750278,86.3809167
828117,23.7418564,86.3995435
828117,23.762542,86.387464
828119,23.6853889,86.4258056
828120,23.7966944,86.4339167
828121,23.636905,86.174699
828121,23.779281,86.320162
828121,23.7973056,86.3203889
828122,23.6742778,86.4889722
828122,23.674628,86.491514
828123,23.657247,86.474178
828124,23.667944,86.498033
828125,23.795653,86.430385
828125,23.690801,86.113144
828125,23.86,86.52
828125,23.6908,86.113145
828125,23.7896111,86.2633889
828126,23.655841,86.440682
828127,23.8160833,86.4598056
828128,23.78915,86.250878
828129,23.795653,86.430385
828129,23.7956591,86.430379
828129,23.739481,86.385175
828130,23.8068056,86.4169167
828131,23.73065,86.4208
828131,23.73065,86.4208
828131,23.7966944,86.4339167
828132,23.683067,86.434286
828133,23.691158,86.423158
828134,23.690797,86.11314
828134,23.690799,86.113146
828134,23.6908,86.113145
828134,23.6908,86.113144
828134,24.384929,86.267916
828134,24.799599,86.371887
828134,23.57354,86.359121
828134,23.69079,86.11314
828134,23.573542,86.359219
828134,23.762265,86.002069
828134,23.334875,88.648253
828134,23.620397,86.393415
828134,23.58145,86.36432
828134,23.58145,86.36432
828134,23.6908,86.113145
828134,23.58145,86.36432
828134,23.58145,86.36432
828134,23.690796,86.113149
828134,23.573543,86.35922
828134,23.833177,86.161187
828134,23.762264,86.002061
828134,23.58145,86.36432
828134,23.58145,86.36432
828134,23.6908,86.11314
828134,23.58145,86.36432
828134,23.69079,86.113148
828134,23.616934,86.166753
828135,23.664925,86.445069
828142,23.952242,86.419996
828142,23.85345,86.5621
828142,23.795653,86.430385
828142,23.741211,86.3503495
828142,23.687449,86.4500331
828142,23.795653,86.430385
828142,23.795665,86.430373
828142,23.795657,86.430381
828142,24.047354,86.612277
828201,23.8623778,86.2926518
828201,23.7956571,86.4303819
828201,23.7,86.51
828201,23.7956591,86.4303799
828201,23.7956531,86.4303859
828201,23.7956591,86.4303799
828201,23.7956621,86.4303769
828201,23.7956611,86.4303779
828201,23.7956586,86.76205
828201,23.7956531,86.4303859
828201,23.7956591,86.4303799
828201,23.70988,86.76205
828201,23.720619,86.527682
828201,23.719008,86.525183
828202,23.7956631,86.4303759
828202,23.795664,86.4303749
828202,23.7956661,86.4303729
828202,23.71363,86.79823
828202,23.7368056,86.8022222
828203,23.795653,86.430385
828203,22.26163,86.810109
828203,23.7458056,86.792
828204,23.795662,86.430376
828204,23.7956531,86.4303859
828204,23.7956631,86.430375
828204,23.5752,86.18855
828204,23.73248,86.669
828204,23.73248,86.669
828204,23.76,86.75
828204,23.7653889,86.7314167
828205,23.857677,86.420448
828205,23.795662,86.430376
828205,23.795664,86.4303749
828205,23.795653,86.430385
828205,23.795653,86.430385
828205,23.76,86.25
828205,23.79365,86.731
828205,23.795653,86.430385
828205,23.7883612,86.419596
828205,23.795662,86.430376
828205,23.795653,86.430385
828205,23.795659,86.4303799
828205,23.795664,86.430374
828205,23.78775,86.6987778
828206,23.693322,86.761822
828207,23.7732778,86.7945
828301,23.79565,86.4303859
828301,23.7956581,86.4303809
828301,23.724839,86.408181
828302,23.685133,86.3978404
828302,23.711347,86.399739
828303,23.755612,86.238379
828303,23.6255,86.43115
828303,23.6255,86.43115
828303,23.642419,86.446563
828303,23.566761,86.350156
828304,23.795659,86.430379
828304,23.782564,86.293464
828305,23.73728,86.2898
828305,23.724062,86.281332
828305,23.73,86.3
828305,23.65,86.49
828305,23.7966944,86.4339167
828306,23.76215,86.22536
828306,23.795659,86.4303799
828306,23.795653,86.430385
828306,23.795662,86.430376
828306,23.7966944,86.4339167
828307,26.41,86.11
828307,23.795663,86.430375
828307,23.57515,86.25745
828307,23.69135,85.27225
828309,23.7967222,86.4129444
828401,23.85,86.16
828401,23.79565,86.4303859
828401,23.86661,86.15885
828401,23.87,86.17
828401,23.7956631,86.430375
828401,23.870572,86.148767
828402,23.795664,86.4303749
828402,23.9053,86.1933
828402,23.7956611,86.4303779
828402,23.7956591,86.4303799
828402,23.9053,86.1933
828402,23.7956621,86.4303769
828402,23.7956531,86.430385
828402,23.9053,86.1933
828402,23.82,86.55
828402,23.9,86.27
828402,23.904219,86.19925
828403,250,8735
828403,2344,865
828403,2344,868
828403,288,8654
828403,241,8556
828403,233,854
828403,23.7480833,86.11775
828404,23.764164,86.142069
